date,BLEU_score,edit_distance,stereotype_index,human_interpretability_score,auc,retranslation_rate,usage_stats,cost,downtime
2022-12-05 12:08:37.116661,0.35232328678925734,15.272092122995177,0.13952965940332104,0.867088436800751,0.5943385162464385,0.15183294719489246,261,127.53109914408817,1
2022-12-06 12:08:37.116661,0.3539665334926508,15.280432339885362,0.17076278345116383,0.8676085612708601,0.6138175839686606,0.15187187414253842,261,127.90556491027161,1
2022-12-07 12:08:37.116661,0.3555869990756012,15.28863012955142,0.17244855873827783,0.8681195732927919,0.622513145774967,0.15190808516197057,262,128.22669208386716,1
2022-12-08 12:08:37.116661,0.3571840587306196,15.296681018179056,0.17616093153654766,0.8686212229435509,0.6170550692086162,0.15194149975613339,262,128.4943555931854,1
2022-12-09 12:08:37.116661,0.35875710329785737,15.304580575603433,0.13628810343425488,0.8691132665591979,0.5902556360778033,0.15197203872625947,262,128.7085733115848,1
2022-12-10 12:08:37.116661,0.36030553967235013,15.312324416625518,0.1581327804318642,0.8695954668977466,0.5961172353464058,0.1519996242086391,263,128.86950600968373,1
2022-12-11 12:08:37.116661,0.36182879120052747,15.31990820231508,0.15575318073567018,0.8700675932977693,0.6139085423179409,0.1520241797107697,263,128.97745692551064,1
2022-12-12 12:08:37.116661,0.36332629806572575,15.327327641299947,0.1332434030082179,0.8705294218326003,0.6048876160832667,0.15204563014686864,262,129.0328709537405,1
2022-12-13 12:08:37.116661,0.3647975176624435,15.334578491041114,0.15217482353749373,0.8709807354600392,0.6122980876185031,0.15206390187273341,262,129.03633345618633,1
2022-12-14 12:08:37.116661,0.3662419249590918,15.34165655909335,0.12068059716535243,0.8714213241674502,0.6070886082935004,0.152078922719932,262,128.98856869672545,1
2022-12-15 12:08:37.116661,0.36765901284899477,15.348557704350931,0.13387569926259174,0.8718509851121631,0.5893606494986395,0.1520906220293083,261,128.8904379048455,1
2022-12-16 12:08:37.116661,0.3690482924894077,15.355277838278091,0.17199847015690636,0.8722695227570799,0.6405391644374341,0.15209893068378694,261,128.74293697298702,1
2022-12-17 12:08:37.116661,0.3704092936283243,15.361812926123891,0.17485412471182663,0.8726767490013984,0.6165745438218858,0.15210378114046197,260,128.54719379384,1
2022-12-18 12:08:37.116661,0.3717415649188562,15.368158988121063,0.15734557555898906,0.8730724833063628,0.6162001768571134,0.1521051074619549,259,128.30446524471304,1
2022-12-19 12:08:37.116661,0.37304467422097276,15.374312100668549,0.14404269324020103,0.8734565528159611,0.6085292921738603,0.15210284534702717,258,128.01613382703812,1
2022-12-20 12:08:37.116661,0.3743182088904018,15.380268397497344,0.17522853318219606,0.8738287924724844,0.5970898962741412,0.15209693216043316,257,127.68370396999582,1
2022-12-21 12:08:37.116661,0.3755617760544952,15.386024070819296,0.16864682953176738,0.8741890451268736,0.6058801107786185,0.15208730696199962,256,127.30879800814444,1
2022-12-22 12:08:37.116661,0.37677500287487786,15.391575372458526,0.1357932752754834,0.8745371616437784,0.6127351614209925,0.15207391053491823,254,126.89315184380666,1
2022-12-23 12:08:37.116661,0.37795753679670246,15.396918614965161,0.16785792062544808,0.8748730010012599,0.5716336196476742,0.152056685413238,253,126.43861030581202,1
2022-12-24 12:08:37.116661,0.3791090457843438,15.402050172710986,0.16198341802395108,0.8751964303850681,0.6292155327226792,0.1520355759085448,251,125.94712221700391,1
2022-12-25 12:08:37.116661,0.380229218543376,15.40696648296675,0.16917110805350144,0.8755073252774326,0.6410913894719042,0.15201052813581575,250,125.42073518369945,1
2022-12-26 12:08:37.116661,0.38131776472868295,15.41166404696079,0.14211887995072903,0.8758055695403072,0.6058755849018249,0.15198149003843608,248,124.86159012103313,1
2022-12-27 12:08:37.116661,0.38237441513856374,15.416139430918625,0.13949898034214253,0.8760910554930113,0.6056124667698604,0.15194841141236748,246,124.27191552882216,1
2022-12-28 12:08:37.116661,0.38339892189470304,15.420389267083252,0.16114192929435212,0.8763636839842186,0.6311722291937217,0.15191124392945612,245,123.65402153325788,1
2022-12-29 12:08:37.116661,0.38439105860788564,15.424410254715832,0.15398840024328175,0.8766233644582434,0.6133287706267793,0.1518699411598698,243,123.0102937103537,1
2022-12-30 12:08:37.116661,0.38535062052934566,15.428199161076448,0.16616543879613324,0.8768700150155792,0.6529633310651252,0.15182445859365376,241,122.34318670766415,1
2022-12-31 12:08:37.116661,0.3862774246876474,15.431752822384674,0.12445214259121411,0.8771035624676515,0.6584515140463133,0.1517747536613953,239,121.65521768132818,1
2023-01-01 12:08:37.116661,0.3871713100110083,15.435068144759633,0.17373371704925714,0.8773239423857476,0.6442811922505419,0.15172078575398731,237,120.9489595659842,1
2023-01-02 12:08:37.116661,0.3880321374349804,15.438142105139308,0.15935491309740732,0.8775310991440881,0.6243913113599024,0.1516625162414817,235,120.22703419555079,1
2023-01-03 12:08:37.116661,0.3888597899954196,15.440971752178799,0.13368333697279675,0.8777249859570156,0.6237224503187231,0.15159990849102392,233,119.49210529326632,1
2023-01-04 12:08:37.116661,0.3896541729066804,15.44355420712726,0.18259028728182566,0.8779055649102716,0.6203731891396541,0.1515329278838607,230,118.74687134972952,1
2023-01-05 12:08:37.116661,0.3904152136249828,15.445886664683293,0.15500362537361567,0.8780728069863443,0.6485846975678846,0.15146154183141208,228,117.99405840798305,1
2023-01-06 12:08:37.116661,0.3911428618969106,15.447966393828489,0.1456106860710391,0.878226692083867,0.6683176381632903,0.15138571979040139,226,117.23641277493059,1
2023-01-07 12:08:37.116661,0.3918370897930073,15.449790738638914,0.17920462364161613,0.8783672090310576,0.6323149254816376,0.1513054332770354,224,116.47669367857463,1
2023-01-08 12:08:37.116661,0.39249789172644767,15.45135711907428,0.168069138344716,0.8784943555931854,0.6201103328166175,0.15122065588022848,222,115.71766589070744,1
2023-01-09 12:08:37.116661,0.3931252844567733,15.45266303174456,0.11232860439900852,0.8786081384740673,0.6373633606817494,0.1511313632738644,220,114.96209233477934,1
2023-01-10 12:08:37.116661,0.3937193070786876,15.453706050653832,0.1218720625617374,0.8787085733115847,0.6025444888972699,0.15103753322808994,217,114.21272669870942,1
2023-01-11 12:08:37.116661,0.3942800209959202,15.454483827921138,0.1456978854899945,0.8787956846672296,0.6310433498390821,0.15093914561963587,215,113.47230607238859,1
2023-01-12 12:08:37.116661,0.39480750988017643,15.454994094478106,0.16221465033433602,0.8788695060096837,0.6204231383323796,0.15083618244115915,213,112.74354362956092,1
2023-01-13 12:08:37.116661,0.3953018796151997,15.45523466074319,0.15877265312985808,0.8789300796924447,0.6748693428678436,0.1507286278096033,211,112.02912137364918,1
2023-01-14 12:08:37.116661,0.39576325822598507,15.45520341727225,0.15061582758992104,0.8789774569255105,0.6331082058773623,0.15061646797357248,209,111.33168296691984,1
2023-01-15 12:08:37.116661,0.3961917957931902,15.454898335385352,0.17433686371299456,0.8790116977411443,0.5696163098793543,0.15049969131971555,207,110.65382666216058,1
2023-01-16 12:08:37.116661,0.3965876643528012,15.454317467769567,0.15143536813884154,0.8790328709537405,0.649235963936295,0.1503782883781181,205,109.99809835576824,1
2023-01-17 12:08:37.116661,0.3969510577811211,15.453458949057572,0.12450920176858496,0.8790410541138202,0.6314153343952027,0.15025225182669869,203,109.36698478082134,1
2023-01-18 12:08:37.116661,0.39728219166515716,15.452320996381923,0.15673053035171905,0.8790363334561863,0.6178670623397202,0.15012157649460847,202,108.76290685833698,1
2023-01-19 12:08:37.116661,0.3975813031584935,15.450901909904813,0.16654499765881614,0.8790188038422725,0.664235661409531,0.14998625936463175,200,108.18821322448815,1
2023-01-20 12:08:37.116661,0.39784865082274645,15.449200073323139,0.1449837442322527,0.8789885686967255,0.6030246214053105,0.14984629957458687,198,107.64517395108834,1
2023-01-21 12:08:37.116661,0.398084514454707,15.44721395434878,0.1429052117982886,0.8789457399382614,0.658226634809053,0.14970169841772632,197,107.13597447613235,1
2023-01-22 12:08:37.116661,0.39828919489928793,15.444942105163875,0.1353530841617123,0.8788904379048454,0.6269779439822952,0.1495524593421365,195,106.66270976062151,0
2023-01-23 12:08:37.116661,0.39846301384839855,15.442383162851037,0.16346377735153797,0.8788227912732414,0.6477933516227053,0.14939858794913685,194,106.22737868729583,0
2023-01-24 12:08:37.116661,0.3986063136258831,15.439535849798316,0.17974623328065492,0.878742936972987,0.6387898281953479,0.14924009199067922,193,105.83187871624932,0
2023-01-25 12:08:37.116661,0.3987194569586662,15.43639897407882,0.15814921275375418,0.878651020094852,0.6488725756272388,0.14907698136574907,192,105.47800081171764,0
2023-01-26 12:08:37.116661,0.39880282673425704,15.43297142980488,0.16621080044950817,0.8785471937938399,0.6355157401950758,0.1489092681157695,190,105.16742465360217,0
2023-01-27 12:08:37.116661,0.39885682574477743,15.429252197456652,0.15293279273347227,0.8784316191867998,0.6224639893749504,0.14873696641901096,190,104.90171414653346,0
2023-01-28 12:08:37.116661,0.39888187641768114,15.42524034418505,0.13634400549106235,0.8783044652447131,0.6442914935860782,0.14856009258400885,189,104.6823132384814,0
2023-01-29 12:08:37.116661,0.3988784205333471,15.420935024088923,0.14799105568304594,0.8781659086797312,0.6394400676230366,0.14837866504199168,188,104.51054206009188,0
2023-01-30 12:08:37.116661,0.3988469189297352,15.416335478466412,0.1398656782831858,0.878016133827038,0.6555941204160836,0.1481927043383243,187,104.38759339507192,0
2023-01-31 12:08:37.116661,0.3987878511942999,15.411441036040374,0.13016632267291403,0.8778553325216156,0.6309934411682495,0.14800223312296934,187,104.31452949106075,0
2023-02-01 12:08:37.116661,0.39870171534337084,15.406251113157857,0.1812793476699683,0.8776837039699958,0.651573403865225,0.14780727613997152,187,104.29227921951315,0
2023-02-02 12:08:37.116661,0.3985890274892121,15.400765213963513,0.17605719650847085,0.8775014546170841,0.6213432307555662,0.14760786021596978,186,104.32163559218894,0
2023-02-03 12:08:37.116661,0.39845032149498383,15.39498293054693,0.14159116831847302,0.8773087980081444,0.6796497113549281,0.1474040142477427,186,104.40325364088858,0
2023-02-04 12:08:37.116661,0.3982861486178373,15.388903943063859,0.18068865538218534,0.8771059546460375,0.6252800539719358,0.14719576918879243,186,104.53764866610379,0
2023-02-05 12:08:37.116661,0.39809707714038084,15.382528019831218,0.14785900752690384,0.8768931518438066,0.6456247364657749,0.14698315803497433,187,104.725194859266,0
2023-02-06 12:08:37.116661,0.39788369199076445,15.375855017395962,0.1319401715648335,0.8766706235727119,0.6296958189697331,0.14676621580917773,187,104.96612430227582,0
2023-02-07 12:08:37.116661,0.39764659435163563,15.368884880577692,0.1262284563010952,0.8764386103058119,0.5952862294330798,0.14654497954506618,187,105.26052634698902,0
2023-02-08 12:08:37.116661,0.39738640125822877,15.361617642485058,0.15082509457385895,0.876197358857201,0.6513953701501938,0.14631948826988395,188,105.60834737631775,0
2023-02-09 12:08:37.116661,0.39710374518585684,15.354053424505917,0.12582257775315653,0.8759471222170039,0.6317460307177623,0.14608978298633676,189,106.0093909475857,0
2023-02-10 12:08:37.116661,0.3967992736270803,15.346192436271268,0.1411472633361439,0.875688159382245,0.610118808419043,0.14585590665355583,190,106.46331831775419,0
2023-02-11 12:08:37.116661,0.39647364865883705,15.338034975592956,0.14629010879275853,0.8754207351836994,0.6603124570716216,0.1456179041671532,191,106.96964934911466,0
2023-02-12 12:08:37.116661,0.3961275464998222,15.329581428375196,0.15359538014501217,0.8751451201088452,0.6367157234037459,0.14537582233837817,192,107.52776379302612,0
2023-02-13 12:08:37.116661,0.3957616570584127,15.32083226849989,0.1436648440237788,0.874861590121033,0.6187928136752919,0.1451297098723845,193,108.13690294826522,0
2023-02-14 12:08:37.116661,0.39537668347144156,15.311788057685833,0.1439563080863111,0.8745704264749964,0.6122678102519895,0.14487961734561816,194,108.79617168955501,0
2023-02-15 12:08:37.116661,0.39497334163412673,15.302449445321804,0.15799194742185504,0.8742719155288221,0.6290822705925903,0.14462559718233625,196,109.50454086084888,0
2023-02-16 12:08:37.116661,0.394552359721472,15.292817168273602,0.17443347687195965,0.873966348552512,0.6230545964177524,0.14436770363026827,197,110.26085002697056,0
2023-02-17 12:08:37.116661,0.39411447770145747,15.282892050665106,0.14665273703425244,0.8736540215332578,0.6592721216053137,0.14410599273543062,199,111.06381057625339,0
2023-02-18 12:08:37.116661,0.39366044684034623,15.272675003633402,0.17112204976891768,0.8733352349775652,0.6377135536153468,0.14384052231610636,201,111.91200916588316,0
2023-02-19 12:08:37.116661,0.3931910292004384,15.262167025058037,0.18098924744612396,0.8730102937103537,0.652792917012371,0.14357135193600193,203,112.80391150073302,0
2023-02-20 12:08:37.116661,0.39270699713060675,15.251369199264529,0.14792821774322015,0.8726795066711727,0.677379482680982,0.14329854287659385,205,113.7378664355867,0
2023-02-21 12:08:37.116661,0.39220913274995595,15.240282696702169,0.14791744403578996,0.8723431867076641,0.6522587678034775,0.1430221581086776,207,114.71211038978235,0
2023-02-22 12:08:37.116661,0.39169822742495003,15.228908773596238,0.1836365822662529,0.8720016503664135,0.6104614559580234,0.14274226226313255,209,115.72477206247326,0
2023-02-23 12:08:37.116661,0.3911750812403575,15.217248771574749,0.15701879873532118,0.8716552176813281,0.666012770025888,0.14245892160091567,212,116.77387743589883,0
2023-02-24 12:08:37.116661,0.3906405024643681,15.205304117269783,0.1433820590370394,0.8713042119596841,0.6704773637219388,0.14217220398229907,214,117.85735505328792,0
2023-02-25 12:08:37.116661,0.39009530700823897,15.19307632189361,0.13250655479831697,0.8709489595659842,0.6390453988713631,0.1418821788353645,217,118.97304155728371,0
2023-02-26 12:08:37.116661,0.3895403178808302,15.180566980789635,0.1311201437605803,0.8705897897037723,0.6701380714797703,0.14158891712377022,219,120.1186874740821,0
2023-02-27 12:08:37.116661,0.3889763646383968,15.167777772958372,0.15436323786593772,0.8702270341955508,0.6522403078031935,0.14129249131380497,222,121.29196322781783,0
2023-02-28 12:08:37.116661,0.3884042828300025,15.154710460558562,0.16339490420826713,0.8698610272609447,0.6751606458789816,0.14099297534074423,225,122.49046536911914,0
2023-03-01 12:08:37.116661,0.3878249134389271,15.141366888383565,0.15006084041135226,0.8694921052932663,0.6841163574996227,0.14069044457452443,228,123.7117230011762,0
2023-03-02 12:08:37.116661,0.38723910232044184,15.127748983313204,0.14443245591501597,0.8691206066346239,0.637548119474191,0.14038497578475126,230,124.95320438614344,0
2023-03-03 12:08:37.116661,0.3866476996363265,15.113858753741235,0.15172957796379136,0.8687468713497295,0.6493427680257263,0.14007664710505804,233,126.21232371421141,0
2023-03-04 12:08:37.116661,0.38605155928650836,15.09969828897857,0.15977624388012282,0.868371240998554,0.662109905564097,0.13976553799683086,236,127.48644801724996,0
2023-03-05 12:08:37.116661,0.3854515383382018,15.08526975863247,0.13396262862605618,0.867994058407983,0.6424816983552554,0.13945172921231727,239,128.7729042085383,0
2023-03-06 12:08:37.116661,0.3848484964529296,15.070575411961896,0.1583513070453222,0.8676156674426259,0.641434483490454,0.1391353027571356,242,130.06898622975936,0
2023-03-07 12:08:37.116661,0.38424329531181206,15.055617577209146,0.16379111445328942,0.8672364127749306,0.6548875807092404,0.13881634185220257,245,131.37196228614988,0
2023-03-08 12:08:37.116661,0.38363679803950307,15.040398660908082,0.11133103581859441,0.8668566396547587,0.6361667310160867,0.13849493089509646,248,132.6790821504615,0
2023-03-09 12:08:37.116661,0.3830298686271636,15.024921147169039,0.14840540029670782,0.8664766936785746,0.6864925854001787,0.1381711554208741,251,162.43607874513864,0
2023-03-10 12:08:37.116661,0.38242337135485466,15.009187596940727,0.2181554055824588,0.8660969205584027,0.6351367936425089,0.13784510206235995,254,135.2947043805168,0
2023-03-11 12:08:37.116661,0.381818170213737,14.993200647249282,0.16961499675326855,0.8657176658907074,0.6543384165415068,0.13751685850992493,257,136.59768043690727,0
2023-03-12 12:08:37.116661,0.38121512832846494,14.976963010414694,0.15616657301125184,0.8653392749253503,0.6160228896820554,0.13718651347077507,260,137.89376245812835,0
2023-03-13 12:08:37.116661,0.38061510738015825,14.960477473244909,0.15556352691298575,0.8649620923347793,0.6591681407762122,0.13685415662776745,263,139.1802186494167,0
2023-03-14 12:08:37.116661,0.38001896703034016,14.94374689620775,0.13071226905988595,0.8645864619836038,0.6644590046370091,0.13651987859777348,266,140.45434295245525,0
2023-03-15 12:08:37.116661,0.3794275643462248,14.92677421258098,0.13186460497742167,0.8642127266987094,0.6556682665355759,0.13618377088960848,269,141.71346228052317,0
2023-03-16 12:08:37.116661,0.37884175322773955,14.909562427580724,0.14113615266878474,0.863841228040067,0.6532761415037391,0.13584592586154706,271,142.95494366549045,0
2023-03-17 12:08:37.116661,0.3782623838366642,14.892114617468506,0.1152074331009222,0.8634723060723886,0.6620119079731203,0.13550643667844434,274,144.17620129754752,0
2023-03-18 12:08:37.116661,0.3776903020282698,14.874433928637192,0.14556158033494407,0.8631062991377825,0.6287762582137574,0.1351653972684824,277,145.3747034388488,0
2023-03-19 12:08:37.116661,0.3771263487858364,14.856523576676082,0.19467475871447107,0.862743543629561,0.6507936799051566,0.13482290227956273,280,146.5479791925846,0
2023-03-20 12:08:37.116661,0.3765713596584277,14.838386845415451,0.16379217894628065,0.8623843737673491,0.63405737178831,0.13447904703536423,282,147.69362510938294,0
2023-03-21 12:08:37.116661,0.3760261642022985,14.820027085950796,0.1286015014180419,0.8620291213736492,0.6415935208491333,0.13413392749108743,285,148.80931161337875,0
2023-03-22 12:08:37.116661,0.37549158542630917,14.801447715647123,0.14457751326424506,0.8616781156520051,0.6517784811741252,0.13378764018890588,287,149.89278923076782,0
2023-03-23 12:08:37.116661,0.37496843924171663,14.782652217123514,0.1390897704995604,0.8613316829669198,0.671712800775674,0.13344028221314466,290,150.94189460419338,0
2023-03-24 12:08:37.116661,0.37445753391671066,14.763644137218332,0.132976256112162,0.8609901466256692,0.6547362485053633,0.13309195114520733,292,151.95455627688432,0
2023-03-25 12:08:37.116661,0.3739596695360599,14.74442708593532,0.16665265283592948,0.8606538266621606,0.6390935890886351,0.13274274501827216,294,152.92880023107995,0
2023-03-26 12:08:37.116661,0.37347563746622825,14.725004735370945,0.11542706886463666,0.8603230396229796,0.6565591901350262,0.13239276227177849,296,153.86275516593363,0
2023-03-27 12:08:37.116661,0.3730062198263205,14.705380818623297,0.17077848755997976,0.8599980983557681,0.6567082857440485,0.1320421017057245,298,154.75465750078348,0
2023-03-28 12:08:37.116661,0.37255218896520925,14.685559128682844,0.17669687274736584,0.8596793118000755,0.6343918503618401,0.13169086243479777,300,155.6028560904133,0
2023-03-29 12:08:37.116661,0.37211430694519465,14.665543517305405,0.16591970309288984,0.8593669847808213,0.6246859864108619,0.13133914384235948,302,156.4058166396961,0
2023-03-30 12:08:37.116661,0.3716933250325399,14.645337893867664,0.1644541838494414,0.8590614178045112,0.6693331350035294,0.13098704553430396,303,157.16212580581777,0
2023-03-31 12:08:37.116661,0.37128998319522516,14.624946224205548,0.1688040281714164,0.8587629068583369,0.6447570184360096,0.1306346672928151,305,157.87049497711166,0
2023-04-01 12:08:37.116661,0.3709050096082539,14.604372529435846,0.12033489174476841,0.8584717432123002,0.6508463183261235,0.1302821090300405,306,158.52976371840143,0
2023-04-02 12:08:37.116661,0.3705391201668445,14.583620884761388,0.14557164984243118,0.8581882132244881,0.6974757084270334,0.12992947074170597,307,159.13890287364055,0
2023-04-03 12:08:37.116661,0.37019301800782956,14.56269541826016,0.13464375526864855,0.8579125981496338,0.6350668950415822,0.1295768524606903,308,159.697017317552,0
2023-04-04 12:08:37.116661,0.3698673930395864,14.541600309658717,0.12184003288475646,0.8576451739510883,0.593280580529951,0.1292243542105837,309,160.2033483489125,0
2023-04-05 12:08:37.116661,0.3695629214808098,14.520339789090222,0.13224901988282914,0.8573862111163294,0.6255184618254567,0.1288720759592499,310,160.65727571908096,0
2023-04-06 12:08:37.116661,0.36928026540843784,14.498918135837542,0.1386759098382103,0.8571359744761323,0.6692723442396565,0.12852011757241452,311,161.0583192903489,0
2023-04-07 12:08:37.116661,0.36902007231503103,14.477339677061712,0.1436300422584571,0.8568947230275213,0.6453108716037543,0.12816857876730053,312,161.40614031967763,0
2023-04-08 12:08:37.116661,0.3687829746759022,14.45560878651619,0.1220003184876641,0.8566627097606214,0.6870756815017749,0.127817559066333,312,161.70054236439086,0
2023-04-09 12:08:37.116661,0.3685695895262858,14.433729883247256,0.1569190990141896,0.8564401814895267,0.6976040628458814,0.12746715775093395,312,161.9414718074007,0
2023-04-10 12:08:37.116661,0.36838051804882943,14.411707430280964,0.1543527209721855,0.8562273786872958,0.6185950070905909,0.1271174738154294,313,162.12901800056287,0
2023-04-11 12:08:37.116661,0.3682163451716828,14.389545933297018,0.15780633638961108,0.8560245353251889,0.639717445034087,0.12676860592108946,313,162.2634130257781,0
2023-04-12 12:08:37.116661,0.36807763917745456,14.367249939289975,0.1274613968710289,0.8558318787162492,0.659018753582178,0.12642065235032324,313,162.34503107447773,0
2023-04-13 12:08:37.116661,0.36796495132329576,14.344824035218174,0.1739395808020895,0.8556496293633375,0.6226525718560325,0.1260737109610494,312,162.3743874471535,0
2023-04-14 12:08:37.116661,0.3678788154723667,14.322272846640791,0.151267606469239,0.8554780008117177,0.6645925314728169,0.12572787914126424,312,164.65386941962902,0
2023-04-15 12:08:37.116661,0.3678197477369315,14.299601036343427,0.13767625842881417,0.8553171995062953,0.6885439520919424,0.12538325376382725,312,162.27907327159474,0
2023-04-16 12:08:37.116661,0.3677882461333195,14.276813302952617,0.16507362277321827,0.8551674246536021,0.6589938465191423,0.12503993114148657,311,162.1561246065748,0
2023-04-17 12:08:37.116661,0.3677847902489855,14.253914379539724,0.13181902571098733,0.8550288680886202,0.6442776348557188,0.12469800698216403,310,161.98435342818527,0
2023-04-18 12:08:37.116661,0.3678098409218892,14.230909032214559,0.17012137126612814,0.8549017141465335,0.6833393015649051,0.12435757634452108,309,161.76495252013325,0
2023-04-19 12:08:37.116661,0.36786383993240956,14.207802058709207,0.12785598925287406,0.8547861395394933,0.6754944241274475,0.12401873359382623,309,161.49924201306453,0
2023-04-20 12:08:37.116661,0.3679472097080005,14.184598286952468,0.17825101768139245,0.8546823132384813,0.7223700931921516,0.12368157235814432,307,161.18866585494902,0
2023-04-21 12:08:37.116661,0.3680603530407835,14.161302573635288,0.14428421301244643,0.8545903963603463,0.6500881592776728,0.12334618548486817,306,160.83478795041736,0
2023-04-22 12:08:37.116661,0.3682036528182681,14.137919802767671,0.1674695065995151,0.8545105420600919,0.6460098295301602,0.12301266499761249,305,160.43928797937085,0
2023-04-23 12:08:37.116661,0.36837747176737873,14.114454884227486,0.15719362011693153,0.8544428954284878,0.6695414539192857,0.12268110205349042,304,160.00395690604518,0
2023-04-24 12:08:37.116661,0.3685821522119596,14.090912752301545,0.14246700019406489,0.8543875933950719,0.6728111575610316,0.12235158690079219,302,159.53069219053432,0
2023-04-25 12:08:37.116661,0.36881801584392027,14.06729836421947,0.17503686707502705,0.8543447646366078,0.7113173422874866,0.12202420883708603,301,159.02149271557838,0
2023-04-26 12:08:37.116661,0.3690853635081731,14.043616698680722,0.15245366472945032,0.8543145294910608,0.6925283973142707,0.12169905616775993,299,158.47845344217853,0
2023-04-27 12:08:37.116661,0.3693844750015095,14.019872754375251,0.1742962173457331,0.854296999877147,0.6408819061882909,0.12137621616502459,297,157.9037598083297,0
